% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.3155	1	0	1	9	31	6	2	10	3	14	1	0	19	652
0.3155	1	0	9	1	31	6	3	0	2	13	1	0	28	810
0.3155	1	0	8	2	31	6	3	2	2	13	1	0	28	810
0.3155	1	0	7	3	31	6	3	4	2	13	1	0	26	740
0.3155	1	0	3	7	31	6	3	6	2	12	1	0	6	125
0.3155	1	0	2	8	31	6	3	8	2	13	1	0	18	399
0.3155	1	0	1	9	31	6	3	10	3	13	1	0	19	652
0.3155	1	0	9	1	31	7	0	0	2	12	1	0	28	810
0.3155	1	0	8	2	31	7	0	2	2	12	1	0	28	810
0.3155	1	0	7	3	31	7	0	4	2	12	1	0	26	740
0.3155	1	0	3	7	31	7	0	6	2	11	1	0	6	125
0.3155	1	0	2	8	31	7	0	8	2	12	1	0	18	399
0.3155	1	0	1	9	31	7	0	10	3	12	1	0	19	652
0.3155	1	0	9	1	31	7	1	0	2	11	1	0	28	810
0.3155	1	0	8	2	31	7	1	2	2	11	1	0	28	810
0.3155	1	0	7	3	31	7	1	4	2	11	1	0	26	740
0.3155	1	0	3	7	31	7	1	6	2	10	1	0	6	125
0.3155	1	0	2	8	31	7	1	8	2	11	1	0	18	399
0.3155	1	0	1	9	31	7	1	10	3	11	1	0	19	652
0.31775	1	0	1	9	31	8	3	0	3	11	0	1	19	652
0.31775	1	0	1	9	31	8	3	3	3	12	0	1	19	652
0.31775	1	0	1	9	31	8	3	6	3	13	0	1	19	652
0.31775	1	0	1	9	31	8	3	9	3	14	0	1	19	652
0.31775	1	0	1	9	31	8	3	12	1	15	0	1	19	215
0.318	1	0	9	1	31	9	0	0	2	15	1	0	28	810
0.318	1	0	8	2	31	9	0	2	2	15	1	0	28	810
0.318	1	0	6	4	31	9	0	4	1	15	1	0	28	403
0.318	1	0	5	5	31	9	0	5	1	15	1	0	26	368
0.318	1	0	4	6	31	9	0	6	1	15	1	0	28	403
0.318	1	0	3	7	31	9	0	7	2	15	1	0	6	125
0.318	1	0	2	8	31	9	0	9	2	15	1	0	15	346
0.318	1	0	1	9	31	9	0	11	1	10	1	0	18	198
0.318	1	0	9	1	31	9	1	0	2	14	1	0	28	810
0.318	1	0	8	2	31	9	1	2	2	14	1	0	28	810
0.318	1	0	7	3	31	9	1	4	2	15	1	0	26	740
0.318	1	0	3	7	31	9	1	6	2	14	1	0	6	125
0.318	1	0	2	8	31	9	1	8	2	14	1	0	15	346
0.318	1	0	1	9	31	9	1	10	3	9	1	0	18	600
0.318	1	0	9	1	31	9	2	0	2	13	1	0	28	810
0.318	1	0	8	2	31	9	2	2	2	13	1	0	28	810
0.318	1	0	7	3	31	9	2	4	2	14	1	0	26	740
0.318	1	0	3	7	31	9	2	6	2	13	1	0	6	125
0.318	1	0	2	8	31	9	2	8	2	13	1	0	15	346
0.318	1	0	1	9	31	9	2	10	3	8	1	0	18	600
0.318	1	0	9	1	31	9	3	0	2	12	1	0	28	810
0.318	1	0	8	2	31	9	3	2	2	12	1	0	28	810
0.318	1	0	7	3	31	9	3	4	2	13	1	0	26	740
0.318	1	0	3	7	31	9	3	6	2	12	1	0	6	125
0.318	1	0	2	8	31	9	3	8	2	12	1	0	15	346
0.318	1	0	1	9	31	9	3	10	3	7	1	0	18	600
0.32025	1	0	9	1	32	1	1	0	2	15	1	0	28	810
0.32025	1	0	8	2	32	1	1	2	2	15	1	0	28	810
0.32025	1	0	7	3	32	1	1	4	2	15	1	0	26	740
0.32025	1	0	6	4	32	1	1	6	1	15	1	0	28	403
0.32025	1	0	5	5	32	1	1	7	2	15	1	0	25	696
0.32025	1	0	3	7	32	1	1	9	2	15	1	0	6	125
0.32025	1	0	2	8	32	1	1	11	1	15	1	0	18	198
0.32025	1	0	1	9	32	1	1	12	1	15	1	0	18	198
0.3205	1	0	9	1	32	1	2	0	2	14	1	0	28	810
0.3205	1	0	8	2	32	1	2	2	2	14	1	0	28	810
0.3205	1	0	7	3	32	1	2	4	2	14	1	0	26	740
0.3205	1	0	5	5	32	1	2	6	2	14	1	0	25	696
0.3205	1	0	3	7	32	1	2	8	2	14	1	0	6	125
0.3205	1	0	2	8	32	1	2	10	2	14	1	0	18	399
0.3205	1	0	9	1	32	1	3	0	2	13	1	0	28	810
0.3205	1	0	8	2	32	1	3	2	2	13	1	0	28	810
0.3205	1	0	7	3	32	1	3	4	2	13	1	0	26	740
0.3205	1	0	5	5	32	1	3	6	1	13	1	0	25	346
0.3205	1	0	3	7	32	1	3	7	2	13	1	0	6	125
0.3205	1	0	2	8	32	1	3	9	2	13	1	0	18	399
0.3205	1	0	1	9	32	1	3	11	2	14	1	0	18	399
0.3205	1	0	9	1	32	2	0	0	2	12	1	0	28	810
0.3205	1	0	8	2	32	2	0	2	2	12	1	0	28	810
0.3205	1	0	7	3	32	2	0	4	2	12	1	0	26	740
0.3205	1	0	3	7	32	2	0	6	2	12	1	0	6	125
0.3205	1	0	2	8	32	2	0	8	2	12	1	0	18	399
0.3205	1	0	1	9	32	2	0	10	3	13	1	0	18	600
0.3205	1	0	9	1	32	2	1	0	2	11	1	0	28	810
0.3205	1	0	8	2	32	2	1	2	2	11	1	0	28	810
0.3205	1	0	7	3	32	2	1	4	2	11	1	0	26	740
0.3205	1	0	3	7	32	2	1	6	2	11	1	0	6	125
0.3205	1	0	2	8	32	2	1	8	2	11	1	0	18	399
0.3205	1	0	1	9	32	2	1	10	3	12	1	0	18	600
0.32275	1	0	9	1	32	3	3	0	2	15	1	0	28	810
0.32275	1	0	7	3	32	3	3	2	2	15	1	0	26	740
0.32275	1	0	5	5	32	3	3	4	2	15	1	0	25	696
0.32275	1	0	4	6	32	3	3	6	1	15	1	0	28	403
0.32275	1	0	3	7	32	3	3	7	2	15	1	0	6	125
0.32275	1	0	2	8	32	3	3	9	2	15	1	0	18	399
0.32275	1	0	1	9	32	3	3	11	1	15	1	0	18	198
0.323	1	0	9	1	32	4	0	0	2	14	1	0	28	810
0.323	1	0	8	2	32	4	0	2	2	15	1	0	28	810
0.323	1	0	7	3	32	4	0	4	2	14	1	0	26	740
0.323	1	0	5	5	32	4	0	6	1	14	1	0	25	346
0.323	1	0	3	7	32	4	0	7	2	14	1	0	6	125
0.323	1	0	2	8	32	4	0	9	2	14	1	0	18	399
0.323	1	0	1	9	32	4	0	11	2	14	1	0	18	399
0.323	1	0	9	1	32	4	1	0	2	13	1	0	28	810
0.323	1	0	8	2	32	4	1	2	2	14	1	0	28	810
0.323	1	0	7	3	32	4	1	4	2	13	1	0	26	740
0.323	1	0	3	7	32	4	1	6	2	13	1	0	6	125
0.323	1	0	2	8	32	4	1	8	2	13	1	0	18	399
0.323	1	0	1	9	32	4	1	10	3	13	1	0	18	600
0.323	1	0	9	1	32	4	2	0	2	12	1	0	28	810
0.323	1	0	8	2	32	4	2	2	2	13	1	0	28	810
0.323	1	0	7	3	32	4	2	4	2	12	1	0	26	740
0.323	1	0	3	7	32	4	2	6	2	12	1	0	6	125
0.323	1	0	2	8	32	4	2	8	2	12	1	0	18	399
0.323	1	0	1	9	32	4	2	10	3	12	1	0	18	600
0.323	1	0	9	1	32	4	3	0	2	11	1	0	28	810
0.323	1	0	8	2	32	4	3	2	2	12	1	0	28	810
0.323	1	0	7	3	32	4	3	4	2	11	1	0	26	740
0.323	1	0	2	8	32	4	3	6	3	11	1	0	18	600
0.323	1	0	1	9	32	4	3	9	3	11	1	0	18	600
0.32525	1	0	9	1	32	6	1	0	2	15	1	0	28	810
0.32525	1	0	8	2	32	6	1	2	2	15	1	0	28	810
0.32525	1	0	7	3	32	6	1	4	2	15	1	0	26	740
0.32525	1	0	3	7	32	6	1	6	2	15	1	0	6	125
0.32525	1	0	2	8	32	6	1	8	2	15	1	0	15	346
0.32525	1	0	1	9	32	6	1	10	3	15	1	0	18	600
0.3255	1	0	9	1	32	6	2	0	2	14	1	0	28	810
0.3255	1	0	8	2	32	6	2	2	2	14	1	0	28	810
0.3255	1	0	7	3	32	6	2	4	2	14	1	0	26	740
0.3255	1	0	3	7	32	6	2	6	2	14	1	0	6	125
0.3255	1	0	2	8	32	6	2	8	2	14	1	0	15	346
0.3255	1	0	1	9	32	6	2	10	2	14	1	0	18	399
0.3255	1	0	9	1	32	6	3	0	2	13	1	0	28	810
0.3255	1	0	8	2	32	6	3	2	2	13	1	0	28	810
0.3255	1	0	7	3	32	6	3	4	2	13	1	0	26	740
0.3255	1	0	3	7	32	6	3	6	2	13	1	0	6	125
0.3255	1	0	2	8	32	6	3	8	2	13	1	0	15	346
0.3255	1	0	1	9	32	6	3	10	3	13	1	0	18	600
0.3255	1	0	9	1	32	7	0	0	2	12	1	0	28	810
0.3255	1	0	8	2	32	7	0	2	2	12	1	0	28	810
0.3255	1	0	7	3	32	7	0	4	2	12	1	0	26	740
0.3255	1	0	3	7	32	7	0	6	2	12	1	0	6	125
0.3255	1	0	2	8	32	7	0	8	2	12	1	0	15	346
0.3255	1	0	1	9	32	7	0	10	2	12	1	0	18	399
0.3255	1	0	9	1	32	7	1	0	2	11	1	0	28	810
0.3255	1	0	8	2	32	7	1	2	2	11	1	0	28	810
0.3255	1	0	7	3	32	7	1	4	2	11	1	0	26	740
0.3255	1	0	3	7	32	7	1	6	2	11	1	0	6	125
0.3255	1	0	2	8	32	7	1	8	2	11	1	0	15	346
0.3255	1	0	1	9	32	7	1	10	3	11	1	0	18	600
0.32775	1	0	9	1	32	8	3	0	2	15	1	0	28	810
0.32775	1	0	8	2	32	8	3	2	2	15	1	0	28	810
0.32775	1	0	7	3	32	8	3	4	2	15	1	0	26	740
0.32775	1	0	3	7	32	8	3	6	2	15	1	0	6	125
0.32775	1	0	2	8	32	8	3	8	2	15	1	0	18	399
0.32775	1	0	1	9	32	8	3	10	3	15	1	0	18	600
0.328	1	0	9	1	32	9	0	0	2	14	1	0	28	810
0.328	1	0	8	2	32	9	0	2	2	14	1	0	28	810
0.328	1	0	7	3	32	9	0	4	2	14	1	0	26	740
0.328	1	0	3	7	32	9	0	6	2	14	1	0	6	125
0.328	1	0	2	8	32	9	0	8	2	14	1	0	18	399
0.328	1	0	1	9	32	9	0	10	3	14	1	0	18	600
0.328	1	0	9	1	32	9	1	0	2	13	1	0	28	810
0.328	1	0	8	2	32	9	1	2	2	13	1	0	28	810
0.328	1	0	7	3	32	9	1	4	2	13	1	0	26	740
0.328	1	0	3	7	32	9	1	6	2	13	1	0	6	125
0.328	1	0	2	8	32	9	1	8	2	13	1	0	18	399
0.328	1	0	1	9	32	9	1	10	3	13	1	0	18	600
0.328	1	0	8	2	32	9	2	0	2	12	1	0	28	810
0.328	1	0	7	3	32	9	2	2	2	12	1	0	26	740
0.328	1	0	3	7	32	9	2	4	2	12	1	0	6	125
0.328	1	0	2	8	32	9	2	6	3	12	1	0	18	600
0.328	1	0	1	9	32	9	2	9	3	12	1	0	18	600
0.328	1	0	9	1	32	9	3	0	2	12	1	0	28	810
0.328	1	0	8	2	32	9	3	2	2	11	1	0	28	810
0.328	1	0	7	3	32	9	3	4	2	11	1	0	26	740
0.328	1	0	3	7	32	9	3	6	2	11	1	0	6	125
0.328	1	0	2	8	32	9	3	8	2	11	1	0	18	399
0.328	1	0	1	9	32	9	3	10	3	11	1	0	18	600
0.33025	1	0	9	1	33	1	1	0	2	15	1	0	28	810
0.33025	1	0	8	2	33	1	1	2	2	15	1	0	28	810
0.33025	1	0	7	3	33	1	1	4	2	15	1	0	26	740
0.33025	1	0	6	4	33	1	1	6	1	15	1	0	28	403
0.33025	1	0	4	6	33	1	1	7	1	15	1	0	28	403
0.33025	1	0	3	7	33	1	1	8	2	15	1	0	6	125
0.33025	1	0	2	8	33	1	1	10	2	15	1	0	18	399
0.33025	1	0	1	9	33	1	1	12	1	15	1	0	18	198
0.3305	1	0	9	1	33	1	2	0	2	14	1	0	28	810
0.3305	1	0	8	2	33	1	2	2	2	14	1	0	28	810
0.3305	1	0	7	3	33	1	2	4	2	14	1	0	26	740
0.3305	1	0	3	7	33	1	2	6	2	14	1	0	6	125
0.3305	1	0	2	8	33	1	2	8	2	14	1	0	18	399
0.3305	1	0	1	9	33	1	2	10	3	14	1	0	18	600
0.3305	1	0	9	1	33	1	3	0	2	13	1	0	28	810
0.3305	1	0	8	2	33	1	3	2	2	13	1	0	28	810
0.3305	1	0	7	3	33	1	3	4	2	13	1	0	26	740
0.3305	1	0	3	7	33	1	3	6	2	13	1	0	6	125
0.3305	1	0	2	8	33	1	3	8	2	13	1	0	18	399
0.3305	1	0	1	9	33	1	3	10	3	13	1	0	18	600
0.3305	1	0	9	1	33	2	0	0	2	12	1	0	28	810
0.3305	1	0	8	2	33	2	0	2	2	12	1	0	28	810
0.3305	1	0	7	3	33	2	0	4	2	12	1	0	26	740
0.3305	1	0	3	7	33	2	0	6	3	12	1	0	6	189
0.3305	1	0	1	9	33	2	0	9	3	12	1	0	18	600
0.3305	1	0	9	1	33	2	1	0	2	11	1	0	28	810
0.3305	1	0	8	2	33	2	1	2	2	11	1	0	28	810
0.3305	1	0	7	3	33	2	1	4	2	11	1	0	26	740
0.3305	1	0	3	7	33	2	1	6	2	11	1	0	6	125
0.3305	1	0	2	8	33	2	1	8	2	12	1	0	18	399
0.3305	1	0	1	9	33	2	1	10	3	11	1	0	18	600
0.33275	1	0	8	2	33	3	3	0	1	15	1	0	28	403
0.33275	1	0	7	3	33	3	3	1	1	15	1	0	26	368
0.33275	1	0	6	4	33	3	3	2	1	15	1	0	28	403
0.33275	1	0	5	5	33	3	3	3	1	15	1	0	26	368
0.33275	1	0	4	6	33	3	3	4	1	15	1	0	28	403
0.33275	1	0	3	7	33	3	3	5	1	15	1	0	6	61
0.33275	1	0	2	8	33	3	3	6	1	15	1	0	18	198
0.33275	1	0	1	9	33	3	3	7	3	11	0	1	18	600
0.33275	1	0	1	9	33	3	3	10	3	12	0	1	18	600
0.333	1	0	9	1	33	4	0	0	2	15	1	0	28	810
0.333	1	0	8	2	33	4	0	2	2	14	1	0	28	810
0.333	1	0	7	3	33	4	0	4	2	14	1	0	26	740
0.333	1	0	6	4	33	4	0	6	2	14	1	0	28	810
0.333	1	0	4	6	33	4	0	8	2	14	1	0	28	810
0.333	1	0	3	7	33	4	0	10	1	14	1	0	6	61
0.333	1	0	2	8	33	4	0	11	1	14	1	0	18	198
0.333	1	0	1	9	33	4	0	12	1	15	1	0	18	198
0.333	1	0	9	1	33	4	1	0	2	14	1	0	28	810
0.333	1	0	8	2	33	4	1	2	2	13	1	0	28	810
0.333	1	0	7	3	33	4	1	4	2	13	1	0	26	740
0.333	1	0	6	4	33	4	1	6	1	13	1	0	28	403
0.333	1	0	4	6	33	4	1	7	1	13	1	0	28	403
0.333	1	0	3	7	33	4	1	8	2	13	1	0	6	125
0.333	1	0	2	8	33	4	1	10	2	13	1	0	18	399
0.333	1	0	1	9	33	4	1	12	1	14	1	0	18	198
0.333	1	0	9	1	33	4	2	0	2	13	1	0	28	810
0.333	1	0	8	2	33	4	2	2	2	12	1	0	28	810
0.333	1	0	7	3	33	4	2	4	2	12	1	0	26	740
0.333	1	0	3	7	33	4	2	6	2	12	1	0	6	125
0.333	1	0	2	8	33	4	2	8	2	12	1	0	18	399
0.333	1	0	1	9	33	4	2	10	3	13	1	0	18	600
0.333	1	0	9	1	33	4	3	0	2	12	1	0	28	810
0.333	1	0	8	2	33	4	3	2	2	11	1	0	28	810
0.333	1	0	7	3	33	4	3	4	2	11	1	0	26	740
0.333	1	0	3	7	33	4	3	6	2	11	1	0	6	125
0.333	1	0	2	8	33	4	3	8	2	11	1	0	18	399
0.333	1	0	1	9	33	4	3	10	3	10	1	0	18	600
0.33525	1	0	9	1	33	6	1	0	2	15	1	0	28	810
0.33525	1	0	8	2	33	6	1	2	2	15	1	0	28	810
0.33525	1	0	7	3	33	6	1	4	2	15	1	0	26	740
0.33525	1	0	6	4	33	6	1	6	1	15	1	0	28	403
0.33525	1	0	5	5	33	6	1	7	1	15	1	0	27	386
0.33525	1	0	4	6	33	6	1	8	2	15	1	0	28	810
0.33525	1	0	3	7	33	6	1	10	1	15	1	0	6	61
0.33525	1	0	2	8	33	6	1	11	1	15	1	0	18	198
0.33525	1	0	1	9	33	6	1	12	1	14	0	1	18	198
0.3355	1	0	9	1	33	6	2	0	2	14	1	0	28	810
0.3355	1	0	8	2	33	6	2	2	2	14	1	0	28	810
0.3355	1	0	7	3	33	6	2	4	2	14	1	0	26	740
0.3355	1	0	4	6	33	6	2	6	1	14	1	0	28	403
0.3355	1	0	3	7	33	6	2	7	2	14	1	0	6	125
0.3355	1	0	2	8	33	6	2	9	2	14	1	0	18	399
0.3355	1	0	1	9	33	6	2	11	2	15	1	0	15	346
0.3355	1	0	9	1	33	6	3	0	2	13	1	0	28	810
0.3355	1	0	8	2	33	6	3	2	2	13	1	0	28	810
0.3355	1	0	7	3	33	6	3	4	2	13	1	0	26	740
0.3355	1	0	3	7	33	6	3	6	2	13	1	0	6	125
0.3355	1	0	2	8	33	6	3	8	2	13	1	0	18	399
0.3355	1	0	1	9	33	6	3	10	3	13	1	0	15	521
0.3355	1	0	9	1	33	7	0	0	2	12	1	0	28	810
0.3355	1	0	8	2	33	7	0	2	2	12	1	0	28	810
0.3355	1	0	7	3	33	7	0	4	2	12	1	0	26	740
0.3355	1	0	3	7	33	7	0	6	2	12	1	0	6	125
0.3355	1	0	2	8	33	7	0	8	2	12	1	0	18	399
0.3355	1	0	1	9	33	7	0	10	3	12	1	0	15	521
0.3355	1	0	9	1	33	7	1	0	2	11	1	0	28	810
0.3355	1	0	8	2	33	7	1	2	2	11	1	0	28	810
0.3355	1	0	7	3	33	7	1	4	2	11	1	0	26	740
0.3355	1	0	3	7	33	7	1	6	2	11	1	0	6	125
0.3355	1	0	2	8	33	7	1	8	2	11	1	0	18	399
0.3355	1	0	1	9	33	7	1	10	3	11	1	0	15	521
0.33775	1	0	9	1	33	8	3	0	2	15	1	0	28	810
0.33775	1	0	8	2	33	8	3	2	2	15	1	0	28	810
0.33775	1	0	7	3	33	8	3	4	2	15	1	0	26	740
0.33775	1	0	3	7	33	8	3	6	2	15	1	0	6	125
0.33775	1	0	1	9	33	8	3	8	3	15	1	0	15	521
0.33775	1	0	2	8	33	8	3	11	2	11	0	1	18	399
0.338	1	0	9	1	33	9	0	0	2	14	1	0	28	810
0.338	1	0	8	2	33	9	0	2	2	14	1	0	28	810
0.338	1	0	7	3	33	9	0	4	2	14	1	0	26	740
0.338	1	0	3	7	33	9	0	6	2	14	1	0	6	125
0.338	1	0	2	8	33	9	0	8	2	15	1	0	18	399
0.338	1	0	1	9	33	9	0	10	3	14	1	0	15	521
0.338	1	0	9	1	33	9	1	0	2	13	1	0	28	810
0.338	1	0	8	2	33	9	1	2	2	13	1	0	28	810
0.338	1	0	7	3	33	9	1	4	2	13	1	0	26	740
0.338	1	0	3	7	33	9	1	6	2	13	1	0	6	125
0.338	1	0	2	8	33	9	1	8	2	14	1	0	18	399
0.338	1	0	1	9	33	9	1	10	3	13	1	0	15	521
0.338	1	0	9	1	33	9	2	0	2	12	1	0	28	810
0.338	1	0	8	2	33	9	2	2	2	12	1	0	28	810
0.338	1	0	7	3	33	9	2	4	2	12	1	0	26	740
0.338	1	0	3	7	33	9	2	6	2	12	1	0	6	125
0.338	1	0	2	8	33	9	2	8	2	13	1	0	18	399
0.338	1	0	1	9	33	9	2	10	3	12	1	0	15	521
0.338	1	0	9	1	33	9	3	0	2	11	1	0	28	810
0.338	1	0	8	2	33	9	3	2	2	11	1	0	28	810
0.338	1	0	7	3	33	9	3	4	2	11	1	0	26	740
0.338	1	0	3	7	33	9	3	6	2	11	1	0	6	125
0.338	1	0	2	8	33	9	3	8	2	12	1	0	18	399
0.338	1	0	1	9	33	9	3	10	3	11	1	0	15	521
0.34025	1	0	9	1	34	1	1	0	2	15	1	0	28	810
0.34025	1	0	8	2	34	1	1	2	2	15	1	0	28	810
0.34025	1	0	7	3	34	1	1	4	2	15	1	0	26	740
0.34025	1	0	5	5	34	1	1	6	1	15	1	0	27	386
0.34025	1	0	3	7	34	1	1	7	2	15	1	0	6	125
0.34025	1	0	2	8	34	1	1	9	2	15	1	0	18	399
0.34025	1	0	1	9	34	1	1	11	2	15	1	0	15	346
0.3405	1	0	9	1	34	1	2	0	2	14	1	0	28	810
0.3405	1	0	8	2	34	1	2	2	2	14	1	0	28	810
0.3405	1	0	7	3	34	1	2	4	2	14	1	0	26	740
0.3405	1	0	3	7	34	1	2	6	2	14	1	0	6	125
0.3405	1	0	2	8	34	1	2	8	2	14	1	0	18	399
0.3405	1	0	1	9	34	1	2	10	3	14	1	0	15	521
0.3405	1	0	9	1	34	1	3	0	2	13	1	0	28	810
0.3405	1	0	8	2	34	1	3	2	2	13	1	0	28	810
0.3405	1	0	7	3	34	1	3	4	2	13	1	0	26	740
0.3405	1	0	3	7	34	1	3	6	2	13	1	0	6	125
0.3405	1	0	2	8	34	1	3	8	2	13	1	0	18	399
0.3405	1	0	1	9	34	1	3	10	3	13	1	0	15	521
0.3405	1	0	9	1	34	2	0	0	2	12	1	0	28	810
0.3405	1	0	8	2	34	2	0	2	2	12	1	0	28	810
0.3405	1	0	7	3	34	2	0	4	2	12	1	0	26	740
0.3405	1	0	3	7	34	2	0	6	2	12	1	0	6	125
0.3405	1	0	2	8	34	2	0	8	2	12	1	0	18	399
0.3405	1	0	1	9	34	2	0	10	3	12	1	0	15	521
0.3405	1	0	9	1	34	2	1	0	2	11	1	0	28	810
0.3405	1	0	8	2	34	2	1	2	2	11	1	0	28	810
0.3405	1	0	7	3	34	2	1	4	2	11	1	0	26	740
0.3405	1	0	3	7	34	2	1	6	2	11	1	0	6	125
0.3405	1	0	2	8	34	2	1	8	2	11	1	0	18	399
0.3405	1	0	1	9	34	2	1	10	3	11	1	0	15	521
0.34275	1	0	9	1	34	3	3	0	2	15	1	0	28	810
0.34275	1	0	8	2	34	3	3	2	2	15	1	0	28	810
0.34275	1	0	7	3	34	3	3	4	2	15	1	0	26	740
0.34275	1	0	6	4	34	3	3	6	1	15	1	0	28	403
0.34275	1	0	5	5	34	3	3	7	2	15	1	0	28	810
0.34275	1	0	4	6	34	3	3	9	1	15	1	0	28	403
0.34275	1	0	3	7	34	3	3	10	1	15	1	0	6	61
0.34275	1	0	2	8	34	3	3	11	1	15	1	0	18	198
0.34275	1	0	1	9	34	3	3	12	1	15	1	0	15	171
0.343	1	0	9	1	34	4	0	0	2	14	1	0	28	810
0.343	1	0	8	2	34	4	0	2	2	14	1	0	28	810
0.343	1	0	7	3	34	4	0	4	2	14	1	0	26	740
0.343	1	0	5	5	34	4	0	6	2	14	1	0	28	810
0.343	1	0	3	7	34	4	0	8	2	14	1	0	6	125
0.343	1	0	2	8	34	4	0	10	2	14	1	0	18	399
0.343	1	0	1	9	34	4	0	12	1	14	1	0	15	171
0.343	1	0	9	1	34	4	1	0	2	13	1	0	28	810
0.343	1	0	8	2	34	4	1	2	2	13	1	0	28	810
0.343	1	0	7	3	34	4	1	4	2	13	1	0	26	740
0.343	1	0	3	7	34	4	1	6	2	13	1	0	6	125
0.343	1	0	2	8	34	4	1	8	2	13	1	0	18	399
0.343	1	0	1	9	34	4	1	10	3	13	1	0	15	521
0.343	1	0	9	1	34	4	2	0	2	12	1	0	28	810
0.343	1	0	8	2	34	4	2	2	2	12	1	0	28	810
0.343	1	0	7	3	34	4	2	4	2	12	1	0	26	740
0.343	1	0	3	7	34	4	2	6	2	12	1	0	6	125
0.343	1	0	2	8	34	4	2	8	2	12	1	0	18	399
0.343	1	0	1	9	34	4	2	10	3	12	1	0	15	521
0.343	1	0	9	1	34	4	3	0	2	11	1	0	28	810
0.343	1	0	8	2	34	4	3	2	2	11	1	0	28	810
0.343	1	0	7	3	34	4	3	4	2	11	1	0	26	740
0.343	1	0	3	7	34	4	3	6	2	11	1	0	6	125
0.343	1	0	2	8	34	4	3	8	2	11	1	0	18	399
0.343	1	0	1	9	34	4	3	10	3	11	1	0	15	521
0.34525	1	0	9	1	34	6	1	0	2	15	1	0	28	810
0.34525	1	0	8	2	34	6	1	2	2	15	1	0	28	810
0.34525	1	0	7	3	34	6	1	4	2	15	1	0	26	740
0.34525	1	0	6	4	34	6	1	6	1	15	1	0	28	403
0.34525	1	0	5	5	34	6	1	7	1	15	1	0	28	403
0.34525	1	0	3	7	34	6	1	8	2	15	1	0	6	125
0.34525	1	0	2	8	34	6	1	10	2	15	1	0	18	399
0.34525	1	0	1	9	34	6	1	12	1	15	1	0	15	171
0.3455	1	0	9	1	34	6	2	0	2	14	1	0	28	810
0.3455	1	0	8	2	34	6	2	2	2	14	1	0	28	810
0.3455	1	0	7	3	34	6	2	4	2	14	1	0	26	740
0.3455	1	0	3	7	34	6	2	6	2	14	1	0	6	125
0.3455	1	0	2	8	34	6	2	8	2	14	1	0	18	399
0.3455	1	0	1	9	34	6	2	10	3	14	1	0	15	521
0.3455	1	0	9	1	34	6	3	0	2	13	1	0	28	810
0.3455	1	0	8	2	34	6	3	2	2	13	1	0	28	810
0.3455	1	0	7	3	34	6	3	4	2	13	1	0	26	740
0.3455	1	0	3	7	34	6	3	6	2	13	1	0	6	125
0.3455	1	0	2	8	34	6	3	8	2	13	1	0	18	399
0.3455	1	0	1	9	34	6	3	10	3	13	1	0	15	521
0.3455	1	0	9	1	34	7	0	0	2	12	1	0	28	810
0.3455	1	0	8	2	34	7	0	2	2	12	1	0	28	810
0.3455	1	0	7	3	34	7	0	4	2	12	1	0	26	740
0.3455	1	0	3	7	34	7	0	6	2	12	1	0	6	125
0.3455	1	0	2	8	34	7	0	8	2	12	1	0	18	399
0.3455	1	0	1	9	34	7	0	10	3	12	1	0	15	521
0.3455	1	0	9	1	34	7	1	0	2	11	1	0	28	810
0.3455	1	0	8	2	34	7	1	2	2	11	1	0	28	810
0.3455	1	0	7	3	34	7	1	4	2	11	1	0	26	740
0.3455	1	0	3	7	34	7	1	6	2	11	1	0	6	125
0.3455	1	0	2	8	34	7	1	8	2	11	1	0	18	399
0.3455	1	0	1	9	34	7	1	10	2	11	1	0	15	346
0.34775	1	0	9	1	34	8	3	0	2	15	1	0	28	810
0.34775	1	0	8	2	34	8	3	2	2	15	1	0	28	810
0.34775	1	0	7	3	34	8	3	4	2	15	1	0	26	740
0.34775	1	0	5	5	34	8	3	6	1	15	1	0	28	403
0.34775	1	0	4	6	34	8	3	7	1	15	1	0	28	403
0.34775	1	0	2	8	34	8	3	8	2	15	1	0	18	399
0.34775	1	0	1	9	34	8	3	10	1	15	1	0	15	171
0.34775	1	0	3	7	34	8	3	11	2	15	0	1	6	125
0.348	1	0	9	1	34	9	0	0	2	14	1	0	28	810
0.348	1	0	8	2	34	9	0	2	2	14	1	0	28	810
0.348	1	0	7	3	34	9	0	4	2	14	1	0	26	740
0.348	1	0	3	7	34	9	0	6	2	14	1	0	6	125
0.348	1	0	2	8	34	9	0	8	2	14	1	0	18	399
0.348	1	0	1	9	34	9	0	10	3	14	1	0	15	521
0.348	1	0	9	1	34	9	1	0	2	13	1	0	28	810
0.348	1	0	8	2	34	9	1	2	2	13	1	0	28	810
0.348	1	0	7	3	34	9	1	4	2	13	1	0	26	740
0.348	1	0	3	7	34	9	1	6	2	13	1	0	6	125
0.348	1	0	2	8	34	9	1	8	2	13	1	0	18	399
0.348	1	0	1	9	34	9	1	10	3	13	1	0	15	521
0.348	1	0	9	1	34	9	2	0	2	12	1	0	28	810
0.348	1	0	8	2	34	9	2	2	2	12	1	0	28	810
0.348	1	0	7	3	34	9	2	4	2	12	1	0	26	740
0.348	1	0	3	7	34	9	2	6	2	12	1	0	6	125
0.348	1	0	2	8	34	9	2	8	2	12	1	0	18	399
